"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
1134.51121116213,1147.70633004458,1120.20813975303,1107.39363938023,1163.87263276762,1298.22320867697,1447.67429749661,1543.31726760424,1524.39764614551,1424.95305594365,1340.17731058161,1366.28349348832
1234.75927534008,1223.50073482526,1172.7922291881,1143.13549112432,1194.1865656187,1334.86023500052,1495.42232448308,1599.37315759222,1579.13543909124,1470.85455562839,1377.59375313251,1403.53157518716
1428.32626648783,1480.59844562725,1464.77656657592,1437.68377920794,1455.46107931288,1533.32021760979,1623.03261495835,1670.91245954217,1629.63768330394,1525.86473938582,1433.97815912313,1429.15794182109
1093.53631941192,1131.18176213107,1083.05587205827,1030.50906208676,1053.92739812169,1175.83612678208,1329.07622479355,1438.77389297687,1438.22331549923,1355.67148292993,1280.62526093636,1303.61251310424
1085.99221761272,1120.3974625249,1071.81135645607,1027.17742284334,1072.36515263122,1228.80208721054,1418.03074616389,1553.00138913337,1556.22045399498,1461.28495059351,1373.46322552787,1399.2181476762
1047.0960357169,1129.60711557494,1095.64890463726,1042.10097314631,1064.76413462658,1194.71379952613,1362.70100352447,1490.84672855758,1509.43065350857,1443.57730927062,1379.60145384019,1404.83768233215
909.956175412789,955.220463942479,914.822179556789,862.695299647666,871.950555954525,966.303941064809,1092.90960188041,1192.33572008295,1211.35445192872,1168.85915810437,1130.27300860648,1161.79467025347
933.117070084249,962.143523325159,927.901649677628,893.380281631682,920.80571270495,1026.65189807103,1156.47666847026,1249.73754286381,1252.64512349213,1189.91460571785,1136.90930949854,1169.83669020168
1001.69402913313,1062.6134670544,1036.38807559028,997.23765999636,1018.49898689047,1120.52650462537,1241.55206824294,1312.74322368304,1274.00220935124,1166.77206356655,1098.00601814055,1175.74914144303
991.783473906607,1036.02501245179,1002.28569750075,958.554424908492,972.061601644433,1064.52830154354,1187.13613208237,1284.99878965286,1308.80890688439,1274.11425016618,1238.304607668,1259.46713458934
1023.29300066058,1042.81398848243,1030.53847870577,1022.15869979919,1052.89002898482,1129.33676869387,1213.75605543168,1264.59021573147,1245.89057545704,1186.91307769002,1158.98116049125,1234.11938683794
949.669301741569,1004.3368257774,984.869257681202,940.279834154194,919.150510767478,944.186375285708,997.983370373543,1059.68718965478,1109.67312855237,1142.61060340458,1162.39104404338,1173.05958052566
1040.48999319423,1050.25291009754,1031.8644185092,1010.83935280501,1012.38735307214,1043.40640208046,1082.41141375798,1105.47574772375,1091.7927656045,1056.82585236604,1039.4384080317,1078.88383287574
1017.5750022972,1042.42969690888,1021.21877132997,995.269861745688,1005.39933850958,1061.74762207375,1126.90741054312,1159.38127536904,1123.53744306538,1051.93238024715,1021.11496649788,1108.3672882839
882.235989651584,1037.68266020128,1026.39553555558,949.785247035584,908.314999754672,945.602426363006,1017.15452219274,1070.89887291428,1060.76030032726,1010.38149623367,988.384423404764,1064.14069912797
1073.63916953176,1091.19923523346,1079.62371374511,1066.2378999922,1078.03095810584,1121.8242045548,1173.1787919313,1204.96682647255,1193.82158157503,1160.09989886166,1152.36737364984,1219.65974715186
1083.56338338306,1101.92039986457,1093.88136236721,1082.55048786297,1090.75618209058,1124.7781767912,1165.24575900977,1190.58172592491,1182.2751165946,1157.46003192427,1156.26738691454,1219.21137680092
840.061248717633,856.622071888875,853.415038125669,849.050501432069,861.904923961624,896.321256837532,934.890509085946,958.332554928972,950.504366829089,931.731684293092,945.868483630562,1037.16087843113
962.208256594308,980.555616681727,976.195358604606,969.874638110597,982.077583511942,1017.50667699596,1056.40284925636,1076.9028115035,1060.7337376385,1031.36193034202,1039.18216247509,1135.03801473512
1108.76218002222,1118.50108520589,1112.89682400401,1107.50367939176,1117.67439062705,1146.66907393322,1179.00427982997,1197.58420909906,1188.3013820027,1171.78753276334,1191.08679170685,1289.61682909413
1160.96692426823,1192.73961392465,1189.94287382303,1176.79767693179,1177.26280482902,1199.56555567069,1227.54942830852,1242.9603904713,1230.5896675441,1210.62960516634,1226.11198139964,1320.44923151262
1267.2470974968,1277.22115023334,1267.79837711386,1253.81781425009,1249.94554098903,1260.47023079198,1273.59557799747,1276.14162282594,1257.57752714764,1238.16849201174,1258.04813084091,1357.68119726408
1127.83936278345,1131.4809583972,1130.26861289772,1127.93207768801,1128.16074272603,1132.22231126627,1137.63087217294,1141.57762274978,1142.17379432603,1148.22601377757,1175.44116317166,1239.64112882872
1043.53774828167,1054.61490352527,1053.6250028787,1048.55889003536,1047.33012362819,1053.21515866518,1062.30293953553,1070.06413014512,1073.10009863051,1081.15664980964,1112.45987023045,1185.37718446968
1522.29721089323,1562.41825278781,1608.8643784528,1648.22525108385,1667.19653828338,1658.83417205711,1626.05249423593,1572.61388190453,1503.33699813519,1435.31983060625,1393.58251190314,1403.27721035978
1943.81729878194,1993.15509259254,2058.89473630097,2104.78461725631,2095.0259721499,2020.99099820666,1916.16688147858,1817.6636027555,1758.96456885419,1731.39426415478,1699.0778682396,1625.68723894431
1655.95812418002,1724.56898610813,1773.50745132052,1806.456769159,1827.00668644351,1833.13679868144,1814.13096684574,1758.52503173434,1658.04706160535,1541.53476894122,1461.76757217561,1471.92391817468
1324.26840593156,1361.19650520314,1418.2435252847,1473.15325524434,1503.86199483033,1499.85668460205,1468.5277583761,1418.80573541054,1360.57724166526,1314.84364350863,1309.77710757259,1373.66931382678
1270.55886910455,1299.21394478098,1352.60020894092,1414.81724212756,1470.03109570891,1506.39607054412,1518.24825420354,1500.45550085635,1450.29993383988,1393.12955557111,1372.39938722809,1431.8662336349
1167.38538377958,1177.60622528732,1175.04510912927,1170.57356612884,1174.93656458066,1191.2853210534,1211.00073694045,1224.45121340511,1223.77794175598,1221.7307987412,1244.35558719892,1317.91970873543
1674.07826974857,1740.52249897974,1800.79581173261,1839.15044721117,1840.02612200916,1799.11119610281,1729.52942671127,1645.90439017135,1562.76575862247,1493.55156790931,1450.99557239607,1447.81978842228
1289.70752610866,1348.85299972998,1407.20491706682,1457.71524917812,1493.3612990856,1508.64028757395,1500.40530796048,1465.71210926428,1403.98243613433,1342.1427324175,1324.86440918507,1397.11462696209
1571.01144396041,1621.91521302097,1669.38266501076,1709.54020873604,1738.48577646596,1750.60870824293,1737.65002615788,1691.12294000488,1605.52629741073,1510.06698580849,1456.34417637712,1496.33024502469
1157.49413188302,1182.90487879018,1186.47173757601,1186.44741120181,1200.84885351062,1233.54807125129,1266.49240317669,1279.7431950938,1256.81170483187,1221.31441747952,1222.74215829262,1311.01699152984
1150.22338274258,1160.09016305273,1153.40071097765,1148.42946089031,1163.19288258999,1200.22957145269,1238.08741749835,1253.25059415714,1226.34262400946,1186.10696350717,1192.33218772889,1305.32429039701
1173.71383580172,1164.72589897509,1152.82595829654,1147.77746999894,1159.16091970569,1185.57855647363,1208.61636268139,1208.39655583204,1169.17854968804,1123.31666452693,1134.19419257148,1265.71157557688
1072.71238581969,1117.30078604965,1089.45204599844,1049.71121320644,1057.93570266289,1132.72497628662,1228.72866873744,1295.09535426573,1287.29872727046,1234.34200387771,1212.66680132782,1299.5053768797
1094.55169551262,1114.39568109844,1076.15040440504,1029.95511081533,1025.37922809363,1077.80312688918,1149.61413932282,1198.64105656671,1188.21180407949,1145.58174339997,1139.24974321549,1238.40206399919
1118.77539622122,1151.06721970189,1136.32860198146,1113.92535062224,1122.76544369136,1174.28708954321,1237.35035347741,1277.15266483192,1263.92207423871,1226.36760487257,1230.92793961339,1344.67058900281
1109.09914496685,1150.27562313265,1127.43932284507,1094.55047056645,1104.95097272055,1174.88353341373,1263.08709316049,1323.35403216634,1315.44778238459,1268.54525233665,1256.60623865241,1354.33691943022
1011.61866948701,1052.96369035178,1025.07859853071,989.50864498626,1007.08799019088,1095.98536521525,1208.23808555734,1290.19474279486,1294.58305622646,1248.28810490636,1226.03842579563,1303.35994682045
1146.74552171678,1184.14860270293,1145.61110385485,1103.17960743936,1128.03771650486,1239.59028099384,1376.98508353466,1472.46607300823,1466.22121765541,1390.78771077634,1338.28289087075,1401.81709885836
1089.213022778,1133.19908130885,1112.20581735799,1084.50438257386,1107.67274340334,1197.69775419989,1306.10004557213,1378.85476651624,1368.55797609837,1304.77381294821,1266.72324122033,1334.45483882803
1085.75113472795,1109.75888745087,1082.13547323164,1062.80611984537,1110.90557162994,1238.13956668747,1382.69888345475,1476.45043287045,1459.70416679189,1370.92038775595,1311.88220518949,1385.4281086342
1210.95486212726,1261.30890431173,1252.32830607112,1239.5831466251,1277.93717539372,1379.87435381887,1492.18997197633,1556.02868154478,1520.04952891863,1420.26639906241,1349.05113730847,1399.71488832863
1224.33881755344,1236.31388459398,1208.28194161987,1189.18001331645,1227.27847301919,1330.84861306907,1446.16315026568,1514.16159060932,1483.2804324398,1389.10871004315,1323.46290025143,1379.09660393911
1200.57815198783,1223.69473562928,1200.41171750277,1183.74329771411,1225.99901170889,1337.20851531886,1461.86765097433,1538.83494382379,1514.60263619995,1424.40493270253,1360.7289168132,1417.01588666162
1432.96287807467,1464.9147913759,1453.93033874131,1443.11494116289,1474.99872688023,1557.59425899096,1645.41187462266,1688.35956888398,1643.05257299018,1544.07773789621,1476.32618535678,1525.52744163995
1213.48814811668,1269.46032386514,1269.25081458388,1267.60803582394,1318.56378450966,1433.15273996358,1555.76404922541,1625.05391032129,1587.84085237218,1485.8305034762,1421.94597494257,1500.13066946734
1193.15472016971,1205.3888262905,1167.62047508458,1148.46484190704,1215.58664274808,1379.62303170371,1562.81844193393,1679.81363167956,1655.38463363059,1532.13004594926,1428.66302516697,1464.86363712127
1160.62308195878,1174.42196389229,1129.9919704126,1101.04612691747,1160.31895376877,1321.8346691737,1508.61652299967,1635.85972482682,1628.48440624322,1524.46291717906,1434.70452262397,1471.33410281859
1154.42235997367,1176.86263525478,1142.63576093625,1118.61628037682,1170.79745374416,1312.29554974401,1474.26750031596,1580.81997187141,1565.15871270309,1466.26629797493,1391.36841696128,1448.82814417169
1147.16666810331,1177.55764550368,1156.91364227222,1144.95092734393,1200.58644429369,1334.77761508774,1484.14460319889,1578.91296921884,1557.64223723185,1455.77425692375,1371.2556041749,1403.07460030223
1155.19923810082,1200.54889907682,1164.17820728502,1128.25980629952,1173.95317622734,1321.6279891505,1497.42971471225,1619.39851481919,1614.67913434243,1516.2570951154,1425.40229120535,1444.52268955004
1219.09231153984,1248.81483280574,1228.45686370206,1218.86130317705,1280.04825977156,1422.67041758574,1580.86095283659,1682.17071848235,1662.72652631874,1558.35070962736,1469.18529297098,1496.44429576707
1487.15858007957,1465.40148858908,1395.39100985822,1340.97230555355,1365.14305397947,1480.05193170985,1619.03166263623,1708.63510375275,1683.62603501174,1574.22021575421,1472.21532750748,1470.43541716861
1237.13457284816,1293.97615194612,1291.79301059619,1287.72323341452,1338.17020861352,1455.45554018274,1583.57406656628,1660.6430549785,1632.18861172785,1529.86459759096,1440.8911665498,1453.41457747309
1159.86738220535,1209.93957003882,1166.80616289311,1117.69114047637,1148.78828831468,1284.47974100759,1453.33957421861,1575.70031015435,1580.43740751572,1495.73796174961,1413.86109200998,1428.13378451261
1097.91693935159,1150.84809807445,1110.4200779315,1057.79171467966,1073.21161902006,1182.31489830719,1326.08572970822,1438.22648994408,1459.37779571174,1410.83730342925,1365.93946933472,1398.88602966327
1157.61851379312,1195.15697229255,1153.65391000763,1103.91961247218,1115.95749884806,1211.3590059816,1336.67699813,1432.00940857504,1443.94347797374,1394.50464521973,1354.38815452068,1395.10041350612
1088.74589913235,1138.72985698909,1104.66149836011,1057.61911973795,1067.87411473238,1157.28370398666,1272.66314004598,1354.37245239336,1349.87344199078,1289.18600324378,1255.59331665049,1333.26628414389
1147.33946583977,1201.72064349189,1149.67696756245,1081.52292294939,1086.5880207396,1195.10334335783,1345.6974088025,1469.11894458376,1502.72161381381,1460.64145597892,1406.55152758088,1404.95050207174
1110.60188460303,1145.34859349416,1124.17942191078,1095.14049178774,1105.72734371208,1170.4006374001,1252.41696721857,1310.62827675147,1309.15851494293,1273.41869304859,1268.35986252512,1359.59207549916
1064.37944709101,1109.87518836421,1092.23135094045,1058.8055990541,1056.45500011484,1102.00081205147,1165.70878809745,1213.83990688877,1216.839926268,1193.8026623539,1195.20777531443,1272.05802271836
1141.49724830252,1177.24118377149,1160.8786123137,1136.07284422958,1145.98537088592,1203.6685476331,1275.50556899599,1323.86507803061,1316.03103817674,1276.4280123351,1266.34546628448,1347.68728085164
1186.00355630112,1230.12369978932,1209.66256922943,1173.8613209465,1171.43302926343,1219.40584837353,1285.69630626921,1333.99627492563,1332.52106302995,1302.07093104642,1297.37191477937,1373.71547962214
1115.99919121559,1163.60463664167,1139.3452491216,1100.66634768545,1104.39606712986,1170.33148824732,1260.8715581238,1333.47774997808,1350.12911210032,1325.32150298577,1307.43259416523,1345.40475405343
1093.80782317269,1128.83658226982,1110.8162955302,1083.91939524245,1091.81823809755,1148.18064493033,1220.16740599845,1270.9387067788,1268.08997677846,1230.77635735594,1211.41732009646,1262.98674208903
1183.7734418437,1208.57375782567,1207.05680430173,1206.68761560106,1234.55459440483,1295.14824451446,1357.93232646778,1389.35754761863,1360.75621736133,1300.20926881084,1272.40965038571,1342.66051075958
1190.677107148,1205.70316310568,1191.38469762726,1175.18865271375,1184.23695246083,1224.95044664558,1271.66331985117,1295.94961341827,1273.6705566541,1230.52593897688,1224.36945955381,1313.59071604795
1208.77176387551,1217.52661937932,1212.69620524081,1208.46462159368,1218.81624703826,1245.7521681719,1272.69936898743,1281.48706121062,1257.2865567748,1224.12108252663,1231.07961686971,1327.66890073361
1360.30781639872,1403.19740817639,1423.76977986768,1428.97464865505,1425.70924319572,1417.72148063197,1403.87784525795,1382.6249131658,1353.51442946695,1328.94572912192,1329.60691473582,1376.32423504115
1186.47172336909,1209.63256018046,1226.65162643385,1239.68535558272,1250.8576414741,1260.34000156979,1265.27776993447,1262.55596378143,1250.38701870791,1242.41460902416,1262.23804691985,1333.62257188261
1160.72956974578,1181.34734641745,1181.86328871383,1175.53182030739,1175.47673939658,1186.98431573723,1203.19264999907,1216.19483905953,1219.51630571165,1223.33326151801,1248.56436240857,1316.30730505277
1235.20850085267,1253.77700066526,1257.59587287532,1253.65732331322,1248.90166867762,1247.15587776587,1247.42123012828,1248.28389226165,1249.08245756402,1257.9024821605,1288.47272393558,1354.61599413642
1157.25186451994,1169.12266013436,1177.96161617886,1183.83169066465,1186.79703488111,1186.99339680993,1184.66749930579,1180.075611449,1174.35714818677,1178.91809516878,1211.78803204634,1291.10693170412
1130.14225660653,1129.28342107607,1141.53941009614,1160.30832535255,1179.02319276885,1193.21249253289,1201.65265894211,1203.39952019584,1198.46432768573,1197.96512741382,1220.18563932431,1283.52901126049
1359.70444259395,1413.74933934152,1464.4445806281,1507.78011740226,1539.74797179314,1556.46443676334,1554.23842506728,1529.39541890387,1480.016661582,1424.59411931431,1394.78796663844,1422.47784823078
1923.33511796429,2000.85059415568,2055.58987819837,2089.31543775733,2103.76620246298,2099.26881987132,2073.96090032302,2025.79174988215,1953.72262154328,1868.47865136759,1788.3745773948,1731.85163103091
1196.2715520421,1212.76034089266,1221.83322964967,1227.79572192742,1234.90003662452,1244.2013096981,1251.79919854597,1253.36708284045,1246.18487938201,1246.20849908646,1281.44288133109,1380.09378263421
1243.88003573386,1282.81407635179,1313.15680583515,1339.07248009183,1364.64859233386,1389.36687402438,1405.57012591563,1404.98704719337,1381.34608829864,1351.62280801564,1347.79089954346,1402.07402498811
1256.39046471754,1272.74853333626,1294.0949991577,1317.28577835633,1339.17099505992,1356.25325059543,1364.49648594849,1359.81830573134,1339.78107514194,1321.06750118781,1332.69599526968,1403.89056386153
1180.2318744542,1205.06967908964,1222.20719795659,1239.23643845769,1263.62918502368,1295.64384377102,1324.35808442902,1337.88779295178,1326.66976666156,1308.12139753557,1317.06691281232,1388.62065365132
1258.53131332803,1250.94515850353,1239.22048501833,1233.38414348247,1243.30070507584,1269.09797517183,1295.81177214368,1307.17967892377,1289.70582264322,1262.05540674363,1263.64271615721,1334.22785384101
1291.25532945908,1307.8431520173,1349.7171286624,1402.66449922714,1452.51385414193,1487.57481969763,1500.00262776873,1482.2833150111,1429.65627736274,1369.3687124162,1349.31801237985,1417.74573937236
1223.13387311456,1245.79880643752,1252.79280171405,1254.94315578857,1262.93082802104,1278.65652870465,1290.41158207898,1285.31661250807,1253.59459907846,1221.53339452572,1238.68851200415,1355.0032590084
1693.71950270866,1770.64717956167,1834.71098178832,1884.24472407055,1917.53647066376,1930.1292602316,1913.31134177051,1858.0049608647,1757.99649761657,1640.36789590275,1553.68210848643,1546.86010494558
1220.50476792662,1220.38751009234,1211.28571801858,1207.63505286692,1223.63541207993,1259.34086996051,1292.87947494513,1300.49316571824,1262.93225806872,1213.35695162368,1218.74027429301,1346.61880112461
1150.86994397269,1186.50889155934,1177.89990052329,1161.81451608914,1174.59269838647,1226.67930184323,1288.38176704988,1326.55485383666,1312.85415111425,1274.74488585342,1275.6985031282,1379.78655164771
1153.15012887671,1185.96344326166,1162.6107861459,1131.26996360708,1139.56127636714,1201.65470380633,1279.87222722528,1332.07578507907,1321.76825675179,1278.02845992766,1272.24226925866,1376.5006770129
1206.52669830265,1251.97108578428,1239.79280395006,1213.85476238006,1217.52932966456,1264.75641500428,1323.85561554624,1359.22220051882,1340.26737112705,1294.71253780415,1287.89860080802,1385.79345189364
