"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
1442.07159247092,1338.52213193031,1183.77428829111,1024.82312411745,908.28485470858,858.044859469943,862.755722171578,908.039248464353,978.912756614635,1053.36639904397,1104.85667279015,1106.76451396789
1486.27535466102,1388.2025006127,1235.45645634788,1078.70209241993,968.169998962062,928.033940897711,942.079604075152,990.618430981353,1053.66657183945,1107.80740430545,1127.40961405659,1086.80497523712
1510.60443689628,1417.12609002869,1258.11204385938,1089.1822864025,965.492165624973,914.318626661773,919.727090258346,962.065856782545,1021.61822487024,1077.9118480231,1109.98686675296,1096.87529635516
1313.51715269898,1217.24374634086,1070.55020955459,921.490581807465,817.681600124718,780.501855007995,790.660809847382,825.369508496489,862.830479732543,892.772264569861,912.359540949912,918.880922429619
1288.97712354503,1203.34506170536,1061.08402960899,911.761046178009,804.520463511609,763.14662433817,772.11585686127,812.523154701711,865.659066810657,915.087472854751,945.838917478361,942.968389742154
1262.49983724151,1161.32147875256,1010.79595240198,861.189801481887,762.272137759955,733.966181537797,749.934021344624,779.858293514172,796.526512055924,808.820393959948,848.908238784424,949.346455797006
1406.95753275764,1313.0149544177,1159.0756465991,1001.60512881709,896.536937307653,867.885611550761,890.191246054589,933.738069093179,970.476205576765,991.721828811335,1001.28533687433,1003.18536492273
1378.39347994319,1267.12993499266,1127.88247137576,995.685407239335,905.241306887777,871.347504078766,877.948225222556,906.333665989839,938.59880400846,966.194207158197,986.606307997494,997.422136829437
1337.6025655355,1233.37588287399,1099.53656796415,969.579906751753,876.709759228009,836.644428111056,837.999602345764,867.059563240593,910.022200624496,952.081103377174,977.781924282031,971.659517187533
1264.07944756861,1172.93316964898,1031.06987542597,886.752289093478,787.79236910717,754.956129626193,767.088371150128,799.427768272354,829.235761547877,857.288445835601,899.532660706625,972.168091477251
1198.41595784826,1071.05349248376,932.979121775767,811.204720607481,732.460802116104,706.596174678902,717.29300429524,745.982562996494,776.480207606605,820.316280663102,906.901760647762,1065.94563664143
1205.25348145483,1085.48260308913,951.433184095145,831.214421783335,752.654931716771,726.748424614581,738.394508687781,770.248138168195,805.917721200152,840.095567660874,874.624891771381,911.468089491759
1362.29058610534,1284.21523033901,1161.30843493276,1039.38520666321,963.806271383376,952.675499529283,981.84863564063,1023.54717686819,1051.977032836,1064.41290816981,1073.01260104486,1090.18196119553
1352.46116989616,1259.65005403869,1124.24804329843,993.395081328624,913.762833943741,903.926296630502,938.910625867633,989.994755423497,1030.32453854233,1054.74876737539,1072.11813014301,1091.51667999997
1141.67121202765,1011.55809021408,877.589721582996,765.663637815592,701.37835837721,692.391669782457,718.553222472298,757.320569160931,787.774384981964,807.864143194596,827.712735203576,857.645942716077
1218.78015962541,1091.19129727141,957.205795930404,844.414242986706,780.099663804324,773.091362528397,803.615375414822,849.437242556981,889.686444623387,919.348271468447,943.63756726005,967.939668737979
1366.87971162947,1237.35662484594,1103.68052378448,991.691010102133,926.937391181943,917.551317966607,944.667073916274,987.096588299052,1024.99376012497,1054.1128866539,1080.27303821012,1109.46103133568
1393.37813257896,1267.86441278151,1134.80559955619,1021.65672114994,955.579807569832,946.156994427319,975.721581020727,1024.26288072897,1072.73787636583,1113.35270792547,1145.57103616357,1168.97748051517
1516.77239925222,1357.61842807699,1222.31815491466,1122.28194771066,1068.75214774016,1062.88949606208,1090.22825340024,1134.95846711625,1181.98323180411,1224.49481613384,1261.03334301806,1290.22806627345
1387.04148357941,1264.43095017721,1141.19034724531,1037.89774195891,974.91114822192,959.385383660225,978.010311668749,1015.71536947201,1057.92932360706,1095.88564386906,1124.56276989709,1139.00155749432
1265.84802659346,1138.9748303516,1017.14699470585,919.48172852806,864.873395764925,858.845664855469,886.19762620179,929.945610804962,973.775742186076,1009.16048191139,1032.59573544726,1040.66113232508
1469.85424266247,1293.1187483016,1159.8552765957,1068.31746077872,1016.75283026742,1003.04268544445,1024.5006716897,1078.39160384518,1161.48770956205,1264.83489039793,1375.78464397912,1481.62689453305
1624.59255005531,1431.02198389228,1295.38970476498,1206.32463503696,1152.60814783853,1132.1686623068,1157.1125188894,1240.76566416823,1393.2308314549,1587.14089979436,1770.95464870466,1892.72795604506
1481.64423335477,1309.50688543139,1189.73640505734,1114.22701213436,1074.92713483317,1067.03769746227,1090.80099334381,1146.89298195163,1235.42450336515,1349.93688470369,1479.73305762845,1614.04531387631
1425.61816690165,1267.59433983325,1143.72041523931,1057.01714784311,1010.42723185372,1002.2097306302,1023.36407971403,1064.26523053338,1115.65422682075,1172.52793534707,1232.62891516607,1293.74548686953
1424.82859938976,1273.17158814612,1145.0584092882,1049.58290032761,995.697986799762,983.901875665639,1001.58796009593,1035.0223374514,1071.60716533338,1111.95130163973,1165.18405607253,1240.57674586392
1398.6973789757,1245.81790216778,1110.72611998953,1009.61251308977,958.440695511126,959.562284924894,994.230304626784,1041.88284506299,1083.26339899041,1114.29076102772,1140.67424312376,1168.28633251623
1524.27188418829,1346.56112855982,1216.4976128302,1129.42154983058,1080.69288722147,1066.85566242424,1086.28925198959,1137.53091110303,1219.07347908661,1328.89346084992,1464.63424232678,1623.93365746808
1435.36196656453,1284.23817681596,1157.60033946222,1064.87151930327,1015.32635331494,1009.33380902825,1033.45906633466,1073.07988253302,1114.6076468583,1156.46971980351,1204.8457013829,1266.04439560276
1464.35096974464,1294.84077189069,1169.97057035213,1087.00993331648,1043.22698951711,1035.80350043742,1061.7873583234,1118.21493978767,1201.86366506695,1306.50058652761,1423.95058371649,1546.00616663343
1352.46389971587,1208.54175428576,1079.9346759056,982.878911398327,933.397091483879,934.694880701677,970.111646011359,1021.27782554849,1070.70758454861,1111.18841578432,1142.13576527795,1163.07554493932
1391.14796601437,1249.32357393662,1120.40606375073,1020.8831532128,967.026212955058,962.125786175812,989.352133550835,1030.14473876471,1067.11186841863,1096.44889051916,1123.11704494735,1152.22366944881
1410.79602649116,1273.20618237839,1149.78804156304,1055.25203214027,1004.11949898128,999.566793519533,1027.18552735996,1071.05464631579,1115.97886283648,1155.19992651732,1187.40283672519,1211.36331365647
1348.1147927074,1240.82132003532,1112.79770110963,994.979761914794,918.009359149631,894.890192373824,911.286817581385,950.512036481109,996.295580822323,1037.21399407556,1064.97079501535,1071.3216186713
1363.69871132475,1270.24388543642,1140.96023088238,1013.87042683353,926.659999801947,896.785316771097,910.347547455027,950.750640297307,1001.68172639578,1050.11993520429,1085.16826608376,1095.9651162269
1385.20428200771,1276.30223611007,1146.53385824972,1025.13183184709,941.062287431868,907.298182089794,912.023054068495,941.288018489737,981.681109729637,1026.03204849615,1071.19744990486,1114.10104397815
1450.11245888179,1326.46575470012,1181.71065085246,1048.74621090729,960.152616668952,929.377144093211,940.211065070526,973.894597378212,1012.4981265838,1047.74273881612,1077.57577863063,1100.04836155656
1461.68472011283,1357.52777869428,1207.84238016475,1059.5051632612,958.949965374345,926.042543119884,939.468127912262,974.369540395922,1006.98391792283,1026.26982956996,1029.39321972074,1013.65682234704
1501.89616870325,1394.75709964266,1243.21574458942,1092.89029352632,988.999540926511,952.798550682797,968.398604288457,1016.7158191594,1078.68209159599,1135.41274743067,1168.14145412943,1158.10385151881
1449.86004157309,1336.43133291051,1189.9466137681,1049.37780391536,953.33675577924,918.831281234827,929.382929301818,965.632710259657,1008.89510851543,1048.31374521006,1078.08329744176,1092.48262657472
1448.70890011728,1338.6193764011,1189.96393710925,1044.10222639134,942.040683599274,903.593460225085,915.72666157799,962.580754585886,1027.71718219223,1087.96623352137,1115.81551781436,1083.68026631417
1429.48375045166,1318.56093422959,1174.03899551474,1033.95075493917,936.003640135085,898.381498742595,909.006629414075,953.198186802957,1016.40462239216,1085.5774633074,1148.63796289556,1193.52353660722
1470.75877389571,1354.27549159675,1199.76537945413,1047.83165664055,938.730171662245,891.874533037304,894.372877302193,930.554375661627,985.227723671416,1048.77608746882,1115.17906582429,1178.47619805217
1490.70236539373,1395.10567409148,1246.58166479931,1092.20785118671,978.680715361435,929.834845727295,934.068895446934,976.733265189137,1042.83177603175,1113.33926130788,1166.63120741856,1181.03977831596
1631.44639156111,1499.84783800953,1334.7009766157,1174.6090248212,1057.87676187148,1004.90267524489,1008.33050018075,1058.41646634947,1144.55633990148,1246.14299856789,1336.11584368022,1387.30671863001
1571.39057116833,1467.56047287672,1306.7878023211,1140.14774071419,1018.29573460388,966.703150650146,971.806031686667,1016.68254322873,1084.10413548895,1153.27669328631,1201.10573666972,1204.45844627526
1619.27487863837,1510.16227530008,1344.10401946969,1173.06079498204,1048.57969628384,997.392454534716,1007.76698779929,1064.66249903723,1151.46976259329,1233.34657016379,1263.6874988331,1195.69107210878
1588.59118602956,1480.14218614409,1317.72280984829,1151.30740480685,1030.46521794817,980.459452025614,988.878941321211,1040.07171422699,1117.17213828248,1189.20577361709,1216.09572396656,1157.61338546009
1513.75657636176,1407.47977822255,1251.9368522923,1093.94342885773,979.936840166076,933.656536093791,943.660248842693,995.479326298497,1073.50026250466,1148.80062558839,1183.87157985996,1141.06118289937
1478.39206331824,1391.67002941702,1244.65636350116,1089.25282281877,976.923583114666,932.877929935314,941.630069019778,984.193554080672,1041.66738526965,1096.14387759214,1130.35619434635,1127.04817963535
1582.44742305635,1467.12768335314,1299.53865410148,1130.37472594662,1009.89046277826,961.950823153336,969.516877362954,1012.03108165386,1069.11640488305,1122.49427500148,1155.23996453689,1150.4513100933
1552.46113803857,1450.20991347202,1292.20361272683,1129.61463187375,1013.18957995656,968.127844402226,980.030619131581,1031.09280184989,1103.06544497905,1172.5398995217,1212.77867685518,1196.9888076964
1542.48312685917,1433.96819070144,1283.56133183615,1132.1278667724,1020.23587422572,970.61916529844,978.368436292461,1036.19648116125,1135.77223835695,1256.62982612862,1370.4744464653,1448.88081941835
1577.70756318926,1464.36097457961,1304.42553413668,1143.17227700177,1025.50718113486,974.432793618397,979.00134367469,1025.34460307569,1098.77645463503,1175.10282202571,1223.99546173328,1215.02389412347
1575.32249362593,1465.99175397912,1313.49946445206,1161.0348105932,1051.42644709687,1005.87117740878,1012.03643553925,1054.70540866545,1118.02091640248,1178.68150545643,1208.58296581786,1179.54104153207
1555.83659139181,1467.55443969496,1317.27421800491,1160.22088748859,1051.12421622595,1015.00238707689,1030.82062581027,1073.58261349894,1118.88905996038,1149.28113416857,1151.77772068228,1113.47233265337
1502.01482146716,1383.52481387634,1233.96151572698,1091.04480730909,992.162587611649,954.783877561021,965.503437086548,1008.26017570923,1066.82421683675,1123.0035453097,1157.34025011889,1150.35532199099
1477.78884618819,1372.53333729261,1224.42292999417,1076.39187389755,970.998591983785,928.25190981536,933.208776955994,967.919529980265,1014.75884246099,1059.8718055755,1091.83603798792,1099.26970048713
1510.34483643763,1417.42142726863,1271.3240159182,1120.44962024905,1012.78248592161,971.540526456733,981.553840559023,1024.35034931446,1081.50729702611,1135.17531039549,1167.87494025216,1162.13290282783
1434.27669181801,1329.83577956658,1195.43217744841,1066.59538753267,978.527911672801,946.812238777606,956.619837691694,990.506175533723,1031.56458517306,1069.14108883108,1096.61570185946,1107.43567282874
1404.54448084624,1293.75611380439,1159.16387675041,1032.69883105534,946.000683068167,913.22783781605,921.442683277258,955.376767253813,999.911605520658,1041.67209153792,1068.40787856264,1067.88736584845
1464.70701361835,1329.77498249031,1186.47591896756,1060.2694212116,976.370102560806,945.293486968335,954.771509840207,990.576227997744,1038.6220450598,1086.47814616653,1122.78131743957,1136.18613835026
1433.07943891572,1318.66898753909,1181.73660390169,1053.59397114567,965.272520296621,930.988555386996,938.894933609831,974.902495225744,1025.21168289567,1079.38956718425,1129.17523665852,1166.34398018555
1468.84589965221,1351.48492190362,1208.55852043716,1074.52534543209,983.526311437573,950.638195198405,961.388359862563,998.762283537443,1045.9279834291,1088.17549376557,1112.16389201485,1104.57507303227
1455.65481892758,1341.27618087084,1196.10023906413,1059.13127580252,968.99639912674,941.692261816663,958.138310997822,996.236599760974,1035.01996011002,1066.66652891423,1091.83528489148,1111.32655412382
1392.43745508416,1295.37010083951,1169.00683000164,1050.71879357699,977.511147872026,964.429367195378,992.481418758993,1039.74731217511,1085.54928660057,1123.65049964833,1157.13083051592,1189.22543709395
1411.48486117099,1305.31648542477,1172.3303417942,1051.30120494537,980.611357512709,975.093560231464,1013.07881489317,1069.75818703615,1121.57820066855,1159.58008451044,1184.2210058057,1196.11506410695
1353.8007115812,1233.82540162446,1116.42719344627,1022.05204333292,970.914511141068,969.34537095117,1002.15552889055,1052.30471964971,1103.57935305396,1149.37593737081,1189.29104437888,1223.02458024863
1414.01203543911,1307.80705823661,1182.35839328681,1069.3907077207,1000.3342924448,988.956864897183,1021.64915363991,1082.44687743925,1155.81359311617,1231.18647487779,1301.21148234166,1358.58805488216
1345.00770155103,1219.28212382173,1095.6265660959,995.162441260144,938.77810599382,933.378544542869,964.194513881411,1014.59232132577,1068.59911204054,1117.92427117619,1159.2334677451,1189.27497549066
1379.96358673767,1272.87767301809,1141.93395290492,1023.3956940547,953.156767558987,944.947250612709,978.143339870979,1029.16605946936,1075.81268049311,1111.87934481756,1141.48404644071,1168.91681022926
1441.21426368268,1309.69954634178,1178.95030015951,1071.31940886862,1008.91589582007,999.217161456423,1027.02159071227,1075.17668546776,1127.2179829597,1174.67943144624,1214.25524436057,1242.72563955548
1296.87245008009,1166.77892564664,1056.99817593439,975.343903428962,929.528158666885,921.163875238237,942.410355466104,984.613686080717,1038.88184102395,1093.55473307305,1135.18642909262,1150.3012318487
1295.11651027832,1178.30484092722,1062.65115084241,966.215666860743,906.867623894744,891.016741398241,907.310489864066,942.868404390558,985.377202354364,1029.11709511748,1072.62216112923,1114.49737662372
1463.48075203636,1309.90277534994,1187.97627033847,1101.39125465467,1053.75919278601,1043.97835930436,1063.64158441239,1103.71327299072,1155.35187853273,1211.97166965539,1268.44227957155,1319.65759757067
1660.4072097201,1485.98887172092,1363.38509871362,1284.9998343222,1243.32489878819,1236.12470940478,1269.33620889532,1349.59935292334,1481.46701133903,1645.2296814122,1805.52471681241,1926.72858548255
1441.2234026707,1299.08045092139,1173.71681282515,1078.08519456008,1024.95750474856,1016.25779867118,1037.09595892871,1071.13548767633,1103.15569673878,1130.90718534906,1160.50912526167,1198.22016443976
1465.09839690848,1328.36034089796,1203.32335651231,1105.18325564577,1048.93750315898,1037.68274189417,1056.06934056508,1087.16089161633,1115.45994343432,1142.19690722863,1179.39436377217,1239.2547633306
1435.65666703004,1283.59702327517,1166.77828396109,1086.37914815907,1043.51412718406,1035.44646697204,1053.46995212154,1088.36486518061,1131.10643522537,1174.93614472138,1214.55757509507,1244.69867608892
1420.82692877168,1268.97678404565,1143.5737817036,1052.60947329904,1003.93805554562,997.172434767786,1019.15151718665,1055.61537030477,1093.04988621946,1126.61116794233,1157.04900294581,1185.2064067767
1673.05596991664,1519.45251447975,1390.20058007457,1290.31156073458,1224.7033071914,1192.68107206486,1184.85058090155,1191.06921283313,1201.8990824038,1216.09485332842,1237.69670491582,1270.83290840138
1429.28099032599,1266.97453054625,1144.5010067684,1062.77587156393,1022.63678964949,1020.2541544525,1044.56408890213,1083.88041308897,1127.16518823662,1170.91627874015,1216.49335749231,1265.3371275275
1400.93020489569,1263.22370577118,1145.35426869061,1058.64932800009,1014.26661768417,1013.1818500345,1040.58860371871,1080.32285451207,1117.20931380721,1147.56674454914,1175.12942681336,1203.75523262757
1510.31524036379,1348.38498053554,1231.73582405567,1154.78988473866,1112.00195410094,1099.78748577588,1117.60095967809,1165.15827733779,1242.15527633606,1348.05455084518,1482.16821541889,1643.80587661729
1445.15290412009,1290.69232231053,1164.89461181699,1076.7839766259,1035.21591131719,1038.9233460815,1070.949236306,1112.98686212594,1147.96726945779,1173.21053142446,1195.31996450785,1221.0536059125
1377.37399236541,1257.7840986087,1134.06257747469,1028.89033206924,964.707262657407,949.493099057469,968.81430689519,1006.3093290701,1046.4481061333,1083.36673883558,1117.4375603146,1149.1368409145
1476.61650853463,1330.14829053746,1182.41106755929,1056.1373722553,973.831687570263,944.315513825904,955.201728278192,992.278810500023,1041.55090722484,1091.52929592752,1132.34275778709,1154.14703237763
1454.60358688163,1314.75638684282,1178.15407558528,1063.81056102184,990.546324610123,965.576260498121,978.126602503838,1015.87617280399,1066.62086972467,1119.51760182852,1164.60134879855,1191.92172483644
1396.56142211653,1273.7962512877,1169.85940876939,1085.1853383118,1020.22735472695,976.571036537833,957.556971019409,966.676713941433,1006.03163892655,1061.56225213718,1108.7826936324,1123.0333307029
1468.0422384319,1338.90902144655,1193.37494229898,1062.29640646295,976.225855771547,947.477913618232,960.098584815018,995.702165048637,1036.25805546252,1067.86375813427,1079.28006606675,1059.31216044492
1465.21232853417,1331.36974125397,1179.77705521528,1042.80333829148,952.497337249982,921.688532499842,933.41654159468,968.158413240337,1007.40379142537,1044.41374029984,1080.04378863418,1115.27603960913
1513.56161174559,1375.00658987068,1215.4288768907,1071.20844630318,978.363149955451,951.183540681041,970.282857842156,1013.37736759917,1059.03003731731,1095.64673586853,1117.98359116131,1120.90256875478
1494.95451314898,1372.91975299018,1222.70200104232,1079.90081512717,979.808004097071,939.250438635427,946.434335263871,987.103918748179,1046.66795204122,1106.63545452082,1145.99948196799,1143.71115743714
1511.27854861125,1382.19243782159,1222.42727445053,1071.62664653808,969.073483855826,932.41122007075,945.742069887678,990.282981864152,1047.40232143098,1100.2286751706,1133.02625621495,1130.07820480507
