"bspl4.1","bspl4.2","bspl4.3","bspl4.4","bspl4.5","bspl4.6"
1218.78015962541,1077.98788358212,644.090205905514,896.418083306794,936.035248488588,967.939668737979
1366.87971162947,1221.63891496121,796.745968730881,1029.96915016811,1069.49739648384,1109.46103133568
1393.37813257896,1255.7687473553,823.69757977251,1058.46484427779,1145.92387335735,1168.97748051517
1516.77239925222,1312.32228745237,959.186617118026,1159.26565050019,1259.59195888325,1290.22806627345
1387.04148357941,1245.95286446441,868.731754334587,1032.19097011469,1132.07574933005,1139.00155749432
1265.84802659346,1115.48600332579,751.699229332587,959.238478873425,1041.5895994749,1040.66113232508
1469.85424266247,1226.56647517574,942.636315014867,1038.58778567108,1360.56357472446,1481.62689453305
1624.59255005531,1347.96691029713,1105.3242650525,1112.63418762536,1802.96993705314,1892.72795604506
1481.64423335477,1235.94981198009,1015.56801979955,1098.43154579891,1451.5129049831,1614.04531387631
1425.61816690165,1212.83922682276,926.786045846311,1065.13239180188,1219.32786987629,1293.74548686953
1424.82859938976,1228.78702928693,901.461273516975,1053.03730161284,1131.11073897184,1240.57674586392
1398.6973789757,1207.57054901594,832.474773973514,1089.43549728501,1131.39491288818,1168.28633251623
1524.27188418829,1276.05366000578,1014.03018479598,1094.52364249388,1415.79979344638,1623.93365746808
1435.36196656453,1239.53050125274,915.371622443336,1096.16765406871,1180.83963590304,1266.04439560276
1464.35096974464,1228.77944314015,969.926086355982,1083.91496480991,1397.35638845676,1546.00616663343
1352.46389971587,1173.81461488382,812.387795125931,1058.24964933126,1143.79136502817,1163.07554493932
1391.14796601437,1216.63672177497,851.56678368224,1068.60294745652,1113.07796278366,1152.22366944881
1410.79602649116,1239.96331348813,895.88360227732,1097.69080187161,1187.61410951468,1211.36331365647
1348.1147927074,1242.25023347908,798.981017214706,964.478543296158,1079.99974679024,1071.3216186713
1363.69871132475,1286.86226278955,802.225200969845,956.754372380246,1102.01441283082,1095.9651162269
1385.20428200771,1276.76304054057,835.362747926337,940.771903394124,1064.29882865851,1114.10104397815
1450.11245888179,1325.29160909466,833.61646317325,991.805390792582,1077.87391827079,1100.04836155656
1461.68472011283,1381.30262758045,806.4267166786,1012.62234536632,1045.51450878391,1013.65682234704
1501.89616870325,1416.66833646957,842.787575963961,1020.49895698429,1204.15173861743,1158.10385151881
1449.86004157309,1347.30329729591,819.397973179837,980.335784512673,1086.60719489826,1092.48262657472
1448.70890011728,1354.57332271023,808.117252090433,952.755671450842,1170.85214025567,1083.68026631417
1429.48375045166,1329.93906944261,809.832480827923,941.498112978548,1154.68467640431,1193.52353660722
1470.75877389571,1368.17098824587,810.616308391396,918.735285866213,1105.43938935319,1178.47619805217
1490.70236539373,1425.38616480944,846.583962500471,954.618318360337,1196.01900231341,1181.03977831596
1631.44639156111,1506.83269541489,934.259578702397,1008.35837536349,1359.50869481638,1387.30671863001
1571.39057116833,1500.09376346731,873.420586188199,998.989401086678,1236.96515380694,1204.45844627526
1619.27487863837,1541.88431856945,899.04146896647,1032.06127224677,1357.96013460192,1195.69107210878
1588.59118602956,1509.38422450589,885.143945418818,1014.85470836045,1297.6531846977,1157.61338546009
1513.75657636176,1433.04282462517,841.026701618305,969.073840419304,1256.31884073827,1141.06118289937
1478.39206331824,1430.38851291937,831.588815795964,983.575884735255,1161.05068591332,1127.04817963535
1582.44742305635,1494.09668840602,855.96539305213,1013.52467366997,1186.12783119137,1150.4513100933
1552.46113803857,1482.40797889152,863.10817385019,1019.18760494125,1261.44291923254,1196.9888076964
1542.48312685917,1452.1032125284,900.468348858993,974.899699204969,1386.28818437444,1448.88081941835
1577.70756318926,1486.08756384424,891.179182786777,995.505826062865,1273.7482062656,1215.02389412347
1575.32249362593,1485.66813087456,919.380183635633,1038.07748516186,1262.54015870287,1179.54104153207
1555.83659139181,1508.32295145583,887.962828236503,1103.81016200258,1190.48276747695,1113.47233265337
1502.01482146716,1391.55029283415,862.325914357978,1003.05377805047,1192.08045805357,1150.35532199099
1477.78884618819,1392.82406010466,838.432009829713,969.955989865163,1109.81206242846,1099.26970048713
1510.34483643763,1448.98430791567,871.074605488584,1024.43784811696,1199.76182381267,1162.13290282783
1434.27669181801,1339.41220297599,856.181179949425,1002.30137064437,1107.05874015144,1107.43567282874
1404.54448084624,1296.69223706478,831.21268663656,957.751234800066,1090.16342042142,1067.88736584845
1464.70701361835,1315.27570202811,864.819660429177,989.419237328434,1138.41811304439,1136.18613835026
1433.07943891572,1319.76445748749,851.880144121603,969.840632255874,1131.97666774851,1166.34398018555
1468.84589965221,1355.06672845269,858.511610440656,1005.37243579032,1138.57337923011,1104.57507303227
1455.65481892758,1350.56991378862,827.585588271761,1027.43221112218,1090.64740818759,1111.32655412382
1392.43745508416,1306.92792155769,837.141625632229,1078.4198280734,1149.52749994232,1189.22543709395
1411.48486117099,1313.90927938555,824.806351051672,1120.74944502303,1189.1174426396,1196.11506410695
1353.8007115812,1213.91916014528,854.077116701852,1081.98714897107,1185.69459033031,1223.02458024863
1414.01203543911,1308.89084797943,870.234734531483,1090.91793956419,1299.16503448517,1358.58805488216
1345.00770155103,1198.68311438912,820.655475663159,1038.68605222174,1160.76816433526,1189.27497549066
1379.96358673767,1278.43449773653,805.944839732001,1076.5606997859,1134.96738414464,1168.91681022926
1441.21426368268,1289.11299607872,888.166871186771,1098.43129436326,1216.0268971317,1242.72563955548
1296.87245008009,1128.63925149262,848.187215077074,980.738835634662,1153.52245101427,1150.3012318487
1295.11651027832,1158.99690837925,811.010595098276,952.092090055683,1064.88092046229,1114.49737662372
1463.48075203636,1257.9351105879,972.152566086844,1101.30916807029,1262.35293240313,1319.65759757067
1660.4072097201,1412.47009503583,1182.84346513081,1262.68887286887,1816.99286094771,1926.72858548255
1441.2234026707,1262.51613174315,922.25046042406,1101.81900664758,1144.6235141304,1198.22016443976
1465.09839690848,1297.01433767439,945.18460540631,1119.55241120676,1147.27110784557,1239.2547633306
1435.65666703004,1228.75009379302,967.586089900884,1091.89301046991,1215.80095960016,1244.69867608892
1420.82692877168,1222.32598217145,908.032477507621,1078.67127936996,1151.84194814389,1185.2064067767
1673.05596991664,1472.4786072473,1157.99630290067,1193.33327448889,1221.60244525572,1270.83290840138
1429.28099032599,1206.93704075278,936.657122905681,1099.58961124152,1203.05592194568,1265.3371275275
1400.93020489569,1225.11449315396,911.618808612667,1114.18305842959,1166.54672437763,1203.75523262757
1510.31524036379,1282.45622082226,1054.66180150224,1121.7719017029,1429.7097863945,1643.80587661729
1445.15290412009,1242.52807698754,925.288746680937,1158.32055664993,1184.63330913825,1221.0536059125
1377.37399236541,1242.973817992,854.013610413368,1028.17824232319,1111.64851465242,1149.1368409145
1476.61650853463,1307.63670288599,862.114645145149,991.77388453767,1143.1247136049,1154.14703237763
1454.60358688163,1289.44265061752,888.452210870224,1012.2760878123,1173.43940835169,1191.92172483644
1396.56142211653,1235.18589718234,994.866700343641,903.099932007818,1135.81061623935,1123.0333307029
1468.0422384319,1332.80662826047,850.552838141577,1012.93095050803,1107.45747215351,1059.31216044492
1465.21232853417,1325.6616246777,821.952099836792,988.238621912462,1072.05738180425,1115.27603960913
1513.56161174559,1371.88525581353,831.283565545136,1042.03204771579,1131.29468358086,1120.90256875478
1494.95451314898,1377.52738038302,856.83279992833,973.196334878371,1180.53768201332,1143.71115743714
1511.27854861125,1388.40603675845,827.51140137915,995.002675557476,1161.92909700392,1130.07820480507
1631.77900488677,1496.11420927688,945.300643907324,994.650249114496,1433.38754873694,1362.99831815358
1615.38668729995,1494.64439803526,966.159748997873,1015.29273148871,1450.3931688389,1386.86993090911
1604.64848522504,1496.88811939781,914.652307588983,1051.55038378355,1386.72853280422,1204.54189219598
1616.18178151745,1515.74188603712,933.314005282381,1094.7929452791,1342.78900305794,1231.14155081164
1571.02498777044,1450.39372406081,864.069167698392,1044.91762873352,1226.89924021844,1155.35614919244
1626.42996429451,1538.68259136622,966.26030803256,1060.53462169401,1424.66513979865,1263.82863424043
1609.52488553679,1492.35637836003,930.218427710489,1061.83668482957,1365.04828547814,1262.12340480432
1574.45051757656,1502.67724229445,891.201736494234,1075.26170366662,1266.46783536556,1156.17742722333
1543.66185425406,1493.72586600456,885.51138452607,1028.94455771485,1239.5467359505,1177.73271205518
1643.01651299225,1554.66366492784,944.634795632776,1049.26146251943,1364.5528465728,1233.72749445192
1510.37656591082,1471.3433824612,842.776511471876,1068.51517682382,1162.66622139405,1119.34515778551
1623.77174306535,1564.80558155562,924.839144742323,1105.50770862744,1333.20475338521,1251.7513512047
1574.05333732845,1482.53694390317,887.900418888683,1050.88472272111,1261.86420014043,1233.00448105498
1594.20735401171,1545.67523291506,919.269555957184,1109.80178505073,1309.45533142487,1209.58369181883
1578.8921055946,1496.01388519868,901.742193827754,1063.0096206419,1251.0846444178,1194.86570165769
1597.01641011988,1496.62973811792,899.52798260946,1016.0062332818,1247.70192353556,1205.94073399904
1454.86966406913,1392.71567061162,830.428063454603,1012.76275188326,1111.52612216799,1078.82117800009
1498.99704316244,1379.4541730642,856.559778502013,1030.95028704192,1137.21582144532,1165.31693631568
1505.97899893625,1408.68374945294,881.791990340513,999.513193176535,1162.36471059341,1126.89584585448
1504.19045694873,1397.97051974226,891.113449907644,999.476132640985,1126.36912750468,1126.29364229994
1526.0157580976,1405.62764196189,930.322458984485,998.69409578876,1177.42099252079,1155.87440213887
1449.09124689301,1312.43167940485,857.811843843533,943.402825443692,1132.77102608697,1138.80240491578
1490.33367450574,1404.17064680769,857.548376167535,1100.33556496748,1064.91281167505,1123.44122563246
1418.81476883635,1285.85074986896,833.791173975529,1095.54763392477,1140.15899843016,1143.45342575929
1425.67120517145,1286.69193630541,825.970288702743,1098.27504886276,1121.55644117222,1175.30041280981
1592.802913842,1378.2368569162,1046.74238030216,1195.36198417949,1790.61419218992,1786.13784944659
1599.92881677025,1354.24329837767,1026.8466669418,1229.22598574219,1750.26327112562,1877.91633148873
1506.44568245787,1287.74270679093,979.976927470639,1129.0890051644,1379.54553362412,1418.19008811592
1562.53805551021,1333.61299410943,1001.5286961527,1130.88198665048,1570.9271557003,1637.29549963369
1622.39411904165,1347.11376096092,1042.76456728699,1227.17952313254,1542.2438807279,1529.62516458223
1386.01775651611,1186.33728833581,830.872100609525,1055.47537250176,1178.8450118045,1204.99011239149
1435.50384477109,1232.31231591428,945.940607945381,1083.04753479983,1209.78396924188,1269.61517948339
1485.85266688911,1246.57115037866,978.668884076786,1080.60017778917,1234.9302775986,1296.0717088316
2012.48095116761,1737.49337702931,1421.69524567542,1554.36744083905,1995.75484020575,2107.34414593406
1635.59727092376,1360.45332965848,1116.7349975351,1172.80589309756,1460.88266783896,1674.77821307177
1452.85404581193,1195.3808121477,1010.64988599515,1077.3631254817,1232.53444519082,1265.53724803763
1635.05780984985,1356.33188191119,1168.74441476413,1223.7435047267,1377.00975764012,1419.11790736529
1524.20528761937,1277.57115422148,998.32112983352,1153.71217182038,1293.1299165432,1396.36571573135
1659.12275364071,1392.58537977166,1192.46953442709,1240.89243741583,1729.54059125497,1937.78862373221
1498.26822922158,1276.16043016929,1009.17071110689,1163.80532148633,1241.02767266087,1329.60915777508
1498.78129294282,1315.35065135589,998.396458013119,1148.04784659595,1248.25296605497,1280.15947101699
1511.54507895055,1294.7325361131,1009.02827957358,1187.29996928885,1218.08963399095,1287.88241350894
1463.91281686403,1269.72966231626,906.156391023992,1111.49127239577,1166.09695944743,1226.93124925384
1452.92046121062,1308.59353609553,919.116357085135,1077.82985737097,1221.6664579311,1224.90456136935
1525.59797113327,1346.73691892628,909.700872102109,1014.50431499753,1153.35986448625,1195.87429257076
1541.9445928152,1381.62308936651,946.086019837888,1050.20785402097,1155.08375032016,1182.93485317016
1480.36848175072,1336.92020332955,903.211614714732,1057.74996989233,1132.58007061808,1155.74772202296
1569.14038177445,1458.48574008842,876.694418471894,1046.46823379793,1237.35369069657,1247.06351788937
1547.00183760226,1414.069476093,856.965523235413,1073.20798681151,1115.90785646941,1152.46901709911
1525.92419144196,1368.87979547223,894.85393004572,1047.11349937708,1132.28815181507,1134.22158316296
1540.01077503439,1399.10724611769,887.896234953052,1039.21370856265,1166.78016189013,1154.20516643299
1626.21326547778,1473.45836137351,931.376203958312,1080.76677754711,1269.98724212032,1224.05198706958
1576.18349591095,1452.97787409648,975.520218460078,1018.26585309508,1309.79552558554,1316.58104566977
1605.22142816252,1502.73747650917,924.38046734997,1081.94348792489,1265.05942520776,1196.41891297752
1614.61922254065,1478.10340926756,925.327456415072,1074.62804054312,1241.27159494501,1260.78217806332
1619.4763899765,1510.99257313805,949.396211726881,1095.66653671547,1373.68616853397,1302.61375730846
1650.87392098933,1511.24134311081,937.452863955668,1107.09327878398,1305.90632548083,1236.77329604364
1692.1452065302,1537.13131367702,970.887110348721,1090.85762353344,1405.95863739433,1238.13978408258
1686.25936720436,1553.87553460627,979.026469979587,1088.82591866476,1402.81134440925,1350.67153404558
1643.89590767936,1512.44611040253,954.511290217499,1061.69956903827,1336.65940524834,1271.29559637123
1620.98695438769,1534.56223366775,921.381427041588,1079.97956837317,1345.15411097749,1223.58761336429
1674.50045132986,1558.7331787019,971.662583302253,1106.90643829076,1404.56388133081,1313.13196495201
1612.46407213425,1466.68759926785,942.409336481583,1012.62045155449,1373.92686647724,1252.94172233151
1587.56378969321,1482.81568373265,902.454798518262,1088.67081376892,1234.37377874797,1187.83891706636
1611.10940930354,1505.4450327337,920.419611305986,1059.03952737312,1331.49797470218,1312.88012835231
1678.3601160066,1548.91108713538,976.268634235369,1100.94184950793,1475.52921236258,1445.40388893754
1663.91533918934,1503.52644870058,1003.48972643012,1076.46734978515,1417.17505099845,1365.32770765289
1577.15099617839,1501.55899309499,904.733015957057,1048.62294881753,1265.02943206427,1195.56536527481
1438.4622785576,1356.88078338764,805.546063942872,995.158804143783,1113.75120140372,1114.02476587078
1454.90166210983,1299.90445272703,851.801034592247,938.029347658271,1145.59542738636,1167.01464667506
1440.08459738768,1297.05584660951,878.733025289839,990.484692779178,1085.7230584867,1144.2334816936
1607.86656023188,1495.69981107956,914.834774104311,1055.35476501711,1378.81755892706,1299.99084193184
1566.10461214912,1444.16036341872,898.2276500939,1035.97661308877,1175.61579110762,1163.38294683828
1489.0489839685,1406.05909767547,847.32763016877,1009.23779936894,1115.27283122036,1098.59332575239
1457.97019760601,1361.67474187271,849.229827088001,1072.19312276645,1117.66540913434,1130.762973032
1428.69675986346,1284.37906108021,829.06043329764,1092.06901105093,1204.26436778423,1237.74516459851
1462.40897577208,1338.25687749037,835.728486879319,1180.32816048497,1200.37028866931,1209.01150337243
1422.50587742032,1254.79202125827,863.430591010059,1116.97866372158,1141.86929226215,1151.96716810104
1407.03874589805,1258.23673024867,818.673268077861,1086.44942136407,1178.91557575393,1184.173784567
1449.08041611414,1279.85311230588,861.920091589128,1057.41947391689,1214.68590603137,1241.81145077214
1404.78071421271,1254.14795641369,823.278360641186,1072.62317186482,1200.02876736455,1193.90983516578
1464.1671954417,1293.43153863586,907.080768582697,1132.74184504133,1241.39340977262,1250.44921518451
1409.42452953778,1227.44936097391,847.543035357356,1139.052758408,1251.72625977392,1247.03670745259
1411.48827465414,1202.27928020494,890.454390823202,1049.24070363238,1183.67294680848,1181.27952420085
1478.00595727987,1288.20161346659,921.557546411902,1141.66670838867,1248.97667078214,1259.67735001388
1459.87029959181,1278.67335171459,894.476026713463,1101.36495158356,1183.47639355819,1229.07105403054
1730.59069719017,1446.90857181445,1167.94285312971,1287.49228602444,1421.98474318681,1501.94739696612
1565.8647724108,1279.97147052687,1044.2906243544,1169.64733286667,1315.34745526032,1322.24019768014
1474.76501045468,1239.5649014778,920.531780455151,1079.88950228103,1177.51978844643,1203.9468237373
1441.72283892553,1251.7389153282,840.560071092006,1090.45535396899,1191.3685888705,1181.53338384523
1439.65554844405,1237.68881491167,906.774994610118,1088.80484265544,1185.80366411001,1220.880773201
1482.47314174647,1283.05729525856,952.592874098991,1140.23993702542,1260.11549657592,1359.3105477885
1446.68017365779,1263.30320479908,881.670282625081,1171.78443646602,1186.42171988095,1235.70655236515
1454.34349059143,1244.21612458393,946.321763360702,1089.05635110384,1216.85130897943,1333.72049311182
1504.74042140842,1285.41137910971,984.496845704144,1158.59354544317,1323.66918142273,1447.49329651346
1454.0339397717,1250.67174772315,935.762267752001,1178.85085691053,1340.77423746951,1474.01631725379
1411.62790686449,1274.29462986166,866.722006154232,1081.27770334863,1118.51596204112,1133.03596263978
1536.99142834131,1323.29234412258,912.482880407942,1028.07318420787,1202.67803005698,1237.41265675661
1500.37868926255,1295.37101470625,941.885533554108,1041.75823583894,1187.04215361763,1202.08397306272
1498.12715006407,1324.35282397908,959.621212285112,1047.96987793761,1171.08772807508,1224.25561633949
1494.17322621273,1318.21205309232,885.502583147623,1040.37512611618,1158.57696342745,1158.2862429136
1490.61434525906,1325.97837022788,894.682803903583,969.377141826684,1157.99672745784,1190.48175471853
1493.32470675674,1352.40785202837,864.566829415597,1008.44098864444,1124.3684450605,1184.46871491919
1576.32177623294,1444.91150337432,911.985268245638,1033.84591277276,1301.49000956864,1320.51154629787
1605.4436985926,1464.46118996689,929.954532161227,1075.67792481178,1315.90150506339,1236.29726923252
1634.21282116834,1557.51353072038,914.319611878855,1151.0066296919,1394.61233301381,1256.4938800795
1627.38344137126,1489.41544185357,926.001369518484,1085.35532808016,1364.02921101162,1297.36987771937
1632.61336782675,1501.61549645534,941.044083092004,1078.30364565511,1376.25264411203,1298.35557863145
1644.1196862099,1517.33967223579,917.709628444455,1091.5859911837,1401.42473819211,1362.93873845408
1764.29858829248,1637.73354268442,1014.3784347811,1149.6711917413,1582.4609962214,1451.19127316161
1641.09193887281,1500.59588374281,943.238886624806,1101.27557474268,1447.65289152335,1392.68040741317
1684.17266888155,1553.62901341881,948.943429311843,1091.41291693466,1412.2653744729,1316.46383927046
1617.86921535706,1473.13539127691,1030.35339551641,1067.70372018139,1344.37491878434,1257.09438891505
1584.9291010057,1480.75838667808,918.569323451314,1027.90257498913,1429.80064029115,1473.74594402588
1698.48371498716,1582.8644663113,970.738563132101,1141.138207967,1444.58405196097,1313.91386269483
1541.98726020442,1427.93424819914,917.141586840928,1054.46293672981,1329.28448596527,1286.53530316109
1697.46000353559,1622.18605352988,977.713647215745,1196.35152820681,1412.07750185904,1266.15343512324
1738.46107124854,1625.96367338923,982.665057772307,1195.56172646915,1424.06148448918,1275.03076678966
1636.37514549955,1541.66150562306,930.810447785731,1186.71257526291,1281.10177555685,1198.61948982371
1660.89556183395,1504.16534204049,946.324166178617,1166.77503613545,1246.52250680721,1231.82258997793
1542.80840603598,1410.96021971565,924.905519406614,1071.30090734641,1205.87677878754,1236.75978945317
1556.18438455423,1447.52349403144,948.936775439206,1104.19534019579,1216.43242198606,1205.25178356196
1666.50214386788,1528.4945623573,943.685685968682,1167.51555584563,1290.37707516043,1293.89480637709
1584.74930631087,1449.94964686353,954.523165665386,1069.16124267789,1259.70055705103,1250.85253135622
1575.02741661979,1467.2958392929,909.230747834581,1089.64659027268,1247.02395038055,1251.95631064051
1561.82625443739,1438.67178210507,944.50789574525,1090.25281613397,1213.40165731469,1228.51584168349
1573.39121176338,1490.13192584889,898.087017862592,1203.69197653104,1205.14383445131,1209.78299269631
1504.53615284821,1348.66042403339,903.810636991207,1174.65360699732,1230.74837894716,1234.723874183
1489.17972391025,1341.41107640939,983.986620369333,1183.0732181078,1285.97323925886,1308.96904811584
1522.76601385793,1336.48871148803,967.980081220821,1232.69660491616,1410.0888193058,1561.05310372014
1590.46917403007,1349.43348342145,1077.87981158435,1248.42363333111,1458.33740545577,1471.73787323423
1470.43287382084,1324.50961249346,925.780445174756,1170.04497347561,1304.59817988138,1349.37393693881
1479.35158782575,1326.18603831807,928.18652266992,1161.13222189495,1315.27320269799,1343.91269031837
1560.45850934088,1339.51857980546,1009.96460179982,1205.43841508108,1552.115473066,1692.39087985457
1671.75661494646,1413.70328138356,1150.99311173262,1232.91289602456,1439.19173275232,1457.93233349673
1656.36406229327,1453.64772100613,1170.51341095984,1262.218883538,1728.9584919456,1726.50160767958
1444.77909293826,1227.019368416,968.018747396627,1080.56279174688,1307.13587531776,1386.68206244081
1620.11166514039,1369.98352253979,1150.09229970982,1214.13649830516,1814.45027781798,1952.58674516589
1619.24322017788,1383.19243845338,1143.26822031096,1247.41208404656,1781.3184769942,1943.50386482849
1759.82034251512,1480.38649556429,1268.16551151229,1328.28637651866,1289.16247149888,1474.65380112532
1508.33390856104,1303.67639810489,1003.00704599909,1150.84293904444,1318.12023386461,1367.06057457847
1523.08203392751,1291.54701428568,1027.47960988938,1213.79864450313,1348.48247475561,1392.32077249781
1538.3347823212,1323.87670493819,1044.24301531427,1220.08760886655,1366.70979414028,1372.69674348165
1471.35337262735,1271.33679425893,994.317183632968,1129.32581103613,1225.89311317937,1299.98442111
1439.35526187813,1247.33877463233,900.471503641397,1106.77798899321,1197.64201501809,1224.13198170203
1441.57825196434,1225.3442822503,911.014432255467,1092.75180518594,1204.95868406436,1238.98187066465
1465.14401089195,1279.48921311317,910.436686648037,1134.15781657488,1206.37577217102,1232.58861243162
